0.12	1
0.18	1
0.24	1
0.3	1
0.36	1
0.42	1
0.48	1
0.54	1
0.6000000000000001	1
0.6600000000000001	1
0.7200000000000002	1
0.7800000000000002	1
0.8400000000000003	1
0.9000000000000002	1
0.9600000000000002	1
1.0200000000000002	1
1.0800000000000003	1
1.1400000000000003	1
1.2000000000000004	1
1.2600000000000005	1
1.3200000000000005	1
1.3800000000000006	1
1.4400000000000006	1
1.5000000000000007	1
1.560000000000001	1
1.6200000000000012	1
1.680000000000001	1
1.740000000000001	1
1.8000000000000012	1
1.8600000000000012	1
1.920000000000001	1
1.980000000000001	1
2.040000000000001	1
2.100000000000001	1
2.160000000000001	1
2.220000000000001	1
2.280000000000001	1
2.340000000000001	1
2.4000000000000012	1
2.4600000000000013	1
2.5200000000000014	1
2.580000000000001	1
2.640000000000001	1
2.700000000000001	1
2.760000000000001	1
2.820000000000001	1
2.8800000000000012	1
2.9400000000000013	1
3.0000000000000013	1
3.060000000000001	1
3.120000000000001	1
3.180000000000001	1
3.240000000000001	1
3.300000000000001	1
3.360000000000001	1
3.4200000000000013	1
3.4800000000000013	1
3.540000000000001	1
3.600000000000001	1
3.660000000000001	1
3.720000000000001	1
3.780000000000001	1
3.840000000000001	1
3.9000000000000012	1
3.9600000000000013	1
4.020000000000001	1
4.080000000000001	1
4.140000000000001	1
4.2	1
4.26	1
4.319999999999999	1
4.379999999999999	1
4.439999999999999	1
4.499999999999998	1
4.559999999999998	1
4.619999999999997	1
4.679999999999997	1
4.739999999999997	1
4.799999999999996	1
4.859999999999996	1
4.9199999999999955	1
4.979999999999995	1
5.039999999999995	1
5.099999999999994	1
5.159999999999994	1
5.2199999999999935	1
5.279999999999993	1
5.339999999999993	1
5.399999999999992	1
5.459999999999992	1
5.5199999999999925	1
5.579999999999992	1
5.639999999999992	1
5.699999999999991	1
5.759999999999991	1
5.8199999999999905	1
5.87999999999999	1
5.93999999999999	1
5.999999999999989	1
6.059999999999989	1
6.119999999999989	1
6.179999999999989	1
6.239999999999989	1
6.299999999999988	1
6.359999999999988	1
6.4199999999999875	1
6.479999999999987	1
6.539999999999987	1
6.599999999999986	1
6.659999999999986	1
6.7199999999999855	1
6.779999999999985	1
6.839999999999986	1
6.899999999999985	1
6.959999999999985	1
7.0199999999999845	1
7.079999999999984	1
7.139999999999984	1
7.199999999999983	1
7.259999999999983	1
7.3199999999999825	1
7.379999999999982	1
7.439999999999982	1
7.499999999999982	1
7.559999999999982	1
7.6199999999999815	1
7.679999999999981	1
7.739999999999981	1
7.79999999999998	1
7.85999999999998	1
7.9199999999999795	1
7.979999999999979	1
8.03999999999998	1
8.09999999999998	1
8.15999999999998	1
8.219999999999981	1
8.279999999999982	1
8.339999999999982	1
8.399999999999983	1
8.459999999999983	1
8.519999999999984	1
8.579999999999984	1
8.639999999999985	1
8.699999999999985	1
8.759999999999986	1
8.819999999999986	1
8.879999999999987	1
8.939999999999987	1
8.999999999999988	1
9.059999999999988	1
9.119999999999989	1
9.179999999999989	1
9.23999999999999	1
9.29999999999999	1
9.35999999999999	1
9.419999999999991	1
9.479999999999992	1
9.539999999999992	1
9.599999999999993	1
9.659999999999993	1
9.719999999999994	1
9.779999999999994	1
9.839999999999995	1
9.899999999999995	1
9.959999999999996	1
10.019999999999996	1
10.079999999999997	1
