0.6666666666666666	0
1.0	0
1.3333333333333333	1
1.6666666666666665	2
1.9999999999999998	2
2.333333333333333	2
2.6666666666666665	3
3.0	4
3.3333333333333335	4
3.666666666666667	4
4.0	5
4.333333333333333	6
4.666666666666666	6
4.999999999999999	6
5.333333333333332	7
5.666666666666665	8
5.999999999999998	8
6.333333333333331	8
6.666666666666664	9
6.999999999999997	10
7.33333333333333	10
7.666666666666663	10
7.9999999999999964	11
8.33333333333333	12
8.666666666666664	12
8.999999999999998	12
9.333333333333332	13
9.666666666666666	14
10.0	14
10.333333333333334	14
