0.6666666666666666	0
1.0	0
1.3333333333333333	0
1.6666666666666665	0
1.9999999999999998	0
2.333333333333333	0
2.6666666666666665	0
3.0	0
3.3333333333333335	0
3.666666666666667	0
4.0	0
4.333333333333333	0
4.666666666666666	0
4.999999999999999	0
5.333333333333332	0
5.666666666666665	0
5.999999999999998	0
6.333333333333331	0
6.666666666666664	0
6.999999999999997	0
7.33333333333333	0
7.666666666666663	0
7.9999999999999964	0
8.33333333333333	0
8.666666666666664	0
8.999999999999998	0
9.333333333333332	0
9.666666666666666	0
10.0	0
10.333333333333334	0
